ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),delivery_time_mins,weather_clean,is_late,distance_km,traffic_factor,weather_factor,speed_kmmin,seg_idx,tempo_estimado,dist_norm,adverso_norm
0x9188,BANGRES06DEL03,38,4.8,12.979096,77.640625,13.069096,77.730625,16/03/22,23:40:00,23:45:00,conditions Sunny,Low,2,Snack,scooter,0,No,Metropolitian,(min) 17,17,Sunny,0,13.97,1.0,1.0,0.821764705882353,0,35.388972441252314,0.6666666666666667,0.0
0x19f0,BANGRES05DEL01,30,4.1,12.970324,77.645748,13.080324,77.755748,08/03/22,17:40:00,17:55:00,conditions Sandstorms,Medium,0,Snack,motorcycle,0,No,Metropolitian,(min) 32,32,Sandstorms,1,17.08,1.3,1.5,0.53375,3,84.37116078227268,0.8336017176596886,0.4318181818181819
0x593b,BANGRES03DEL03,23,4.8,12.979166,77.640709,13.039166,77.700709,30/03/22,21:15:00,21:20:00,conditions Windy,Jam,0,Snack,motorcycle,1,No,Metropolitian,(min) 23,23,Windy,0,9.31,2.0,1.2,0.4047826086956522,3,56.60209020954486,0.41653247450348907,0.6363636363636362
0x3e7e,BANGRES05DEL02,22,5.0,12.970324,77.645748,12.990324,77.665748,30/03/22,8:15:00,8:30:00,conditions Fog,Low,0,Meal,motorcycle,0,No,Metropolitian,(min) 22,22,Fog,0,3.11,1.0,1.4,0.14136363636363636,3,11.029605297724594,0.08373590982286634,0.18181818181818177
0x8a84,BANGRES05DEL01,21,4.5,12.970324,77.645748,12.980324,77.655748,21/03/22,10:00:00,10:15:00,conditions Sunny,Low,0,Drinks,motorcycle,1,No,Urban,(min) 19,19,Sunny,0,1.55,1.0,1.0,0.08157894736842106,4,3.926478688900579,0.0,0.0
0xb801,BANGRES05DEL03,31,4.5,12.970324,77.645748,13.000324,77.675748,01/03/22,18:40:00,18:50:00,conditions Fog,Medium,2,Buffet,electric_scooter,1,No,Metropolitian,(min) 19,19,Fog,0,4.66,1.3,1.4,0.24526315789473685,6,21.484678100841027,0.16693505099302203,0.37272727272727263
0x85e5,BANGRES02DEL02,30,5.0,12.970221,77.645396,12.990221,77.665396,24/03/22,9:55:00,10:10:00,conditions Sunny,Low,0,Drinks,motorcycle,0,No,Urban,(min) 20,20,Sunny,0,3.11,1.0,1.0,0.1555,4,7.87828949837471,0.08373590982286634,0.0
0x644c,BANGRES20DEL01,20,4.8,12.972161,77.596014,13.012161,77.636014,15/03/22,12:25:00,12:40:00,conditions Stormy,High,0,Meal,motorcycle,0,No,Metropolitian,(min) 18,18,Stormy,0,6.21,1.6,1.6,0.345,3,40.271992003010226,0.25013419216317767,0.7090909090909092
0x12eb,BANGRES17DEL03,30,4.9,12.972532,77.608179,13.062532,77.698179,18/03/22,22:10:00,22:15:00,conditions Sandstorms,Low,0,Drinks,motorcycle,1,No,Metropolitian,(min) 21,21,Sandstorms,0,13.97,1.0,1.5,0.6652380952380953,3,53.08345866187847,0.6666666666666667,0.22727272727272727
0x7ca9,BANGRES09DEL02,24,4.8,12.934179,77.615797,13.064179,77.745797,04/03/22,18:40:00,18:50:00,conditions Fog,Medium,1,Snack,motorcycle,1,No,Metropolitian,(min) 28,28,Fog,0,20.18,1.3,1.4,0.7207142857142858,3,93.03879915771928,1.0,0.37272727272727263
0x42b5,BANGRES09DEL01,38,4.9,12.934179,77.615797,13.044179,77.725797,06/04/22,19:35:00,19:40:00,conditions Cloudy,Jam,0,Meal,motorcycle,3,No,Urban,(min) 48,48,Cloudy,1,17.08,2.0,1.1,0.3558333333333333,4,95.18797626717945,0.8336017176596886,0.5454545454545455
0x29ce,BANGRES01DEL02,32,4.9,12.933284,77.615428,13.063284,77.745428,06/03/22,22:20:00,22:35:00,conditions Fog,Low,0,Meal,motorcycle,1,No,Metropolitian,(min) 38,38,Fog,1,20.18,1.0,1.4,0.5310526315789473,3,71.56830704439945,1.0,0.18181818181818177
0xba6e,BANGRES18DEL01,31,4.8,12.913041,77.683237,12.923041,77.693237,24/03/22,10:10:00,10:20:00,conditions Sunny,Low,1,Snack,scooter,0,No,Metropolitian,(min) 16,16,Sunny,0,1.55,1.0,1.0,0.096875,0,3.926478688900579,0.0,0.0
0x9637,BANGRES17DEL01,30,4.6,12.972532,77.608179,13.082532,77.718179,25/03/22,17:15:00,17:30:00,conditions Stormy,Medium,0,Meal,motorcycle,3,No,Metropolitian,(min) 48,48,Stormy,1,17.08,1.3,1.6,0.3558333333333333,3,89.99590483442421,0.8336017176596886,0.4909090909090909
0x9b81,BANGRES12DEL03,27,4.9,12.939496,77.625999,12.969496,77.655999,30/03/22,19:40:00,19:45:00,conditions Stormy,Jam,1,Snack,scooter,0,No,Urban,(min) 16,16,Stormy,0,4.66,2.0,1.6,0.29125,1,37.77525819928093,0.16693505099302203,1.0
0x5765,BANGRES01DEL03,37,5.0,12.933284,77.615428,13.023284,77.705428,08/03/22,23:55:00,0:00:00,conditions Sandstorms,Low,1,Buffet,scooter,1,No,Metropolitian,(min) 17,17,Sandstorms,0,13.97,1.0,1.5,0.821764705882353,0,53.08345866187847,0.6666666666666667,0.22727272727272727
0xbdc1,BANGRES20DEL03,24,5.0,12.972161,77.596014,13.032161,77.656014,09/03/22,23:30:00,23:45:00,conditions Sunny,Low,2,Drinks,electric_scooter,0,No,Metropolitian,(min) 22,22,Sunny,0,9.32,1.0,1.0,0.42363636363636364,6,23.60953637455058,0.4170692431561997,0.0
0x564a,BANGRES06DEL01,29,4.8,12.979096,77.640625,13.019096,77.680625,05/04/22,15:10:00,15:20:00,conditions Sandstorms,Medium,2,Buffet,motorcycle,1,No,Metropolitian,(min) 22,22,Sandstorms,0,6.21,1.3,1.5,0.2822727272727273,3,30.675931408542944,0.25013419216317767,0.4318181818181819
0x2df4,BANGRES01DEL02,31,4.3,12.933284,77.615428,12.953284,77.635428,05/03/22,10:55:00,11:05:00,conditions Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,(min) 29,29,Stormy,0,3.11,1.0,1.6,0.10724137931034482,3,12.605263197399537,0.08373590982286634,0.27272727272727276
0x3615,BANGRES17DEL02,25,4.8,12.972532,77.608179,13.052532,77.688179,20/03/22,19:10:00,19:25:00,conditions Windy,Jam,1,Snack,motorcycle,1,No,Metropolitian,(min) 22,22,Windy,0,12.42,2.0,1.2,0.5645454545454546,3,75.50998500564417,0.583467525496511,0.6363636363636362
0xb3ea,BANGRES01DEL03,27,5.0,12.933284,77.615428,12.993284,77.675428,05/04/22,19:55:00,20:05:00,conditions Cloudy,Jam,2,Snack,motorcycle,0,No,Urban,(min) 24,24,Cloudy,0,9.32,2.0,1.1,0.38833333333333336,4,51.94098002401128,0.4170692431561997,0.5454545454545455
0x5983,BANGRES09DEL01,29,4.6,12.934179,77.615797,12.974179,77.655797,13/03/22,15:20:00,15:30:00,conditions Fog,Medium,0,Drinks,motorcycle,1,No,Metropolitian,(min) 25,25,Fog,0,6.21,1.3,1.4,0.2484,3,28.630869314640076,0.25013419216317767,0.37272727272727263
0x7417,BANGRES12DEL02,38,4.7,12.939496,77.625999,12.959496,77.645999,09/03/22,10:00:00,10:10:00,conditions Cloudy,Low,1,Drinks,motorcycle,1,No,Metropolitian,(min) 16,16,Cloudy,0,3.11,1.0,1.1,0.194375,3,8.666118448212181,0.08373590982286634,0.04545454545454549
0xf11,BANGRES08DEL02,20,4.6,12.906229,77.596791,12.956229,77.646791,01/03/22,19:15:00,19:20:00,conditions Stormy,Jam,2,Drinks,motorcycle,1,No,Metropolitian,(min) 18,18,Stormy,0,7.76,2.0,1.6,0.4311111111111111,3,62.90472180824463,0.33333333333333337,1.0
0x20bf,BANGRES17DEL03,29,4.5,12.972532,77.608179,13.032532,77.668179,24/03/22,21:00:00,21:10:00,conditions Stormy,Jam,2,Meal,scooter,1,No,Metropolitian,(min) 20,20,Stormy,0,9.32,2.0,1.6,0.466,0,75.55051639856185,0.4170692431561997,1.0
0x5a62,BANGRES02DEL02,21,4.7,12.970221,77.645396,13.050221,77.725396,04/04/22,21:25:00,21:35:00,conditions Fog,Jam,1,Drinks,scooter,1,No,Metropolitian,(min) 42,42,Fog,1,12.42,2.0,1.4,0.2957142857142857,0,88.09498250658486,0.583467525496511,0.818181818181818
0x81ec,BANGRES17DEL03,26,4.8,12.972532,77.608179,13.032532,77.668179,26/03/22,0:00:00,0:15:00,conditions Cloudy,Low,2,Meal,motorcycle,0,No,Metropolitian,(min) 11,11,Cloudy,0,9.32,1.0,1.1,0.8472727272727273,3,25.97049001200564,0.4170692431561997,0.04545454545454549
0x3f53,BANGRES17DEL02,20,4.3,12.972532,77.608179,12.992532,77.628179,01/03/22,12:00:00,12:10:00,conditions Sandstorms,High,0,Drinks,motorcycle,0,No,Metropolitian,(min) 31,31,Sandstorms,1,3.11,1.6,1.5,0.10032258064516128,3,18.907894796099306,0.08373590982286634,0.6363636363636365
0x4c96,BANGRES20DEL02,31,4.1,12.972161,77.596014,13.052161,77.676014,29/03/22,19:30:00,19:35:00,conditions Sunny,Jam,2,Buffet,motorcycle,2,No,Metropolitian,(min) 34,34,Sunny,1,12.42,2.0,1.0,0.3652941176470588,3,62.92498750470347,0.583467525496511,0.45454545454545453
0x8374,BANGRES03DEL02,33,4.9,12.979166,77.640709,12.999166,77.660709,07/03/22,12:00:00,12:10:00,conditions Cloudy,High,2,Buffet,electric_scooter,1,No,Metropolitian,(min) 28,28,Cloudy,0,3.11,1.6,1.1,0.11107142857142857,6,13.865789517139492,0.08373590982286634,0.3454545454545455
0x661b,BANGRES03DEL01,36,4.6,12.979166,77.640709,13.089166,77.750709,29/03/22,23:25:00,23:30:00,conditions Sunny,Low,1,Drinks,motorcycle,0,No,Urban,(min) 18,18,Sunny,0,17.08,1.0,1.0,0.9488888888888888,4,43.26726193962702,0.8336017176596886,0.0
0x8ca5,BANGRES16DEL02,25,4.8,13.029198,77.570997,13.109198,77.650997,02/03/22,19:40:00,19:55:00,conditions Sandstorms,Jam,0,Snack,motorcycle,0,No,Metropolitian,(min) 38,38,Sandstorms,1,12.42,2.0,1.5,0.3268421052631579,3,94.38748125705521,0.583467525496511,0.9090909090909091
0xbee,BANGRES14DEL01,24,4.9,12.949934,77.699386,13.019934,77.769386,10/03/22,18:25:00,18:35:00,conditions Fog,Medium,2,Meal,motorcycle,0,No,Metropolitian,(min) 35,35,Fog,1,10.87,1.3,1.4,0.31057142857142855,3,50.1155474154811,0.5002683843263553,0.37272727272727263
0xc03,BANGRES11DEL01,35,4.5,12.934365,77.616155,12.944365,77.626155,07/03/22,10:50:00,11:05:00,conditions Fog,Low,1,Buffet,motorcycle,1,No,Metropolitian,(min) 19,19,Fog,0,1.55,1.0,1.4,0.08157894736842106,3,5.49707016446081,0.0,0.18181818181818177
0x196f,BANGRES09DEL01,32,4.5,12.934179,77.615797,12.974179,77.655797,05/03/22,15:10:00,15:25:00,conditions Sunny,Medium,1,Meal,motorcycle,0,No,Metropolitian,(min) 23,23,Sunny,0,6.21,1.3,1.0,0.27,3,20.450620939028628,0.25013419216317767,0.13636363636363638
0xb42,BANGRES15DEL01,35,3.7,12.975377,77.696664,13.045377,77.766664,06/03/22,20:20:00,20:30:00,conditions Windy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,(min) 42,42,Windy,1,10.87,2.0,1.2,0.25880952380952377,3,66.08643615228277,0.5002683843263553,0.6363636363636362
0x95de,BANGRES19DEL02,28,4.9,12.914264,77.6784,12.964264,77.7284,24/03/22,19:50:00,20:00:00,conditions Fog,Jam,0,Meal,motorcycle,1,No,Urban,(min) 27,27,Fog,0,7.76,2.0,1.4,0.2874074074074074,4,55.04163158221405,0.33333333333333337,0.818181818181818
0x5e4d,BANGRES010DEL01,30,4.8,12.933298,77.614293,13.043298,77.724293,25/03/22,21:10:00,21:25:00,conditions Sandstorms,Jam,0,Drinks,motorcycle,1,No,Metropolitian,(min) 40,40,Sandstorms,1,17.08,2.0,1.5,0.42699999999999994,3,129.80178581888106,0.8336017176596886,0.9090909090909091
0xa7b,BANGRES17DEL01,23,4.5,12.972532,77.608179,13.082532,77.718179,06/04/22,21:00:00,21:05:00,conditions Sunny,Jam,2,Snack,scooter,1,No,Urban,(min) 16,16,Sunny,0,17.08,2.0,1.0,1.0675,1,86.53452387925404,0.8336017176596886,0.45454545454545453
0x5936,BANGRES13DEL03,24,4.9,12.935662,77.61413,12.995662,77.67413,05/04/22,17:50:00,18:00:00,conditions Windy,Medium,1,Buffet,scooter,1,No,Metropolitian,(min) 21,21,Windy,0,9.32,1.3,1.2,0.4438095238095238,0,36.830876744298905,0.4170692431561997,0.2545454545454546
0x8790,BANGRES08DEL02,21,4.8,12.906229,77.596791,12.986229,77.676791,10/03/22,17:50:00,18:00:00,conditions Windy,Medium,1,Meal,scooter,0,No,Urban,(min) 21,21,Windy,0,12.42,1.3,1.2,0.5914285714285714,1,49.081490253668704,0.583467525496511,0.2545454545454546
0x5756,BANGRES17DEL02,30,4.7,12.972532,77.608179,13.102532,77.738179,06/03/22,23:45:00,23:55:00,conditions Stormy,Low,2,Buffet,electric_scooter,1,No,Urban,(min) 26,26,Stormy,0,20.18,1.0,1.6,0.7761538461538462,7,81.7923509078851,1.0,0.27272727272727276
0x54fd,BANGRES17DEL01,25,4.7,12.972532,77.608179,13.012532,77.648179,05/03/22,12:50:00,13:00:00,conditions Fog,High,1,Meal,motorcycle,1,No,Metropolitian,(min) 23,23,Fog,0,6.21,1.6,1.4,0.27,3,35.23799300263394,0.25013419216317767,0.5636363636363635
0x50e9,BANGRES16DEL02,36,4.6,13.029198,77.570997,13.049198,77.590997,09/03/22,9:10:00,9:25:00,conditions Fog,Low,1,Drinks,motorcycle,0,No,Metropolitian,(min) 18,18,Fog,0,3.1,1.0,1.4,0.17222222222222222,3,10.99414032892162,0.08319914117015567,0.18181818181818177
0x3b56,BANGRES11DEL02,33,4.6,12.934365,77.616155,13.014365,77.696155,29/03/22,22:50:00,23:05:00,conditions Windy,Low,2,Snack,motorcycle,1,No,Metropolitian,(min) 21,21,Windy,0,12.42,1.0,1.2,0.5914285714285714,3,37.754992502822084,0.583467525496511,0.09090909090909088
0x838e,BANGRES09DEL03,25,4.6,12.934179,77.615797,12.994179,77.675797,19/03/22,22:00:00,22:10:00,conditions Fog,Jam,0,Snack,motorcycle,0,No,Metropolitian,(min) 20,20,Fog,0,9.32,2.0,1.4,0.466,3,66.10670184874162,0.4170692431561997,0.818181818181818
0x644d,BANGRES010DEL01,31,4.6,12.933298,77.614293,12.973298,77.654293,17/03/22,16:00:00,16:15:00,conditions Windy,Medium,2,Buffet,electric_scooter,0,No,Metropolitian,(min) 27,27,Windy,0,6.21,1.3,1.2,0.23,6,24.540745126834352,0.25013419216317767,0.2545454545454546
0x30e3,BANGRES14DEL01,37,5.0,12.949934,77.699386,13.059934,77.809386,12/03/22,22:40:00,22:45:00,conditions Windy,Low,1,Snack,motorcycle,0,No,Metropolitian,(min) 20,20,Windy,0,17.08,1.0,1.2,0.8539999999999999,3,51.920714327552425,0.8336017176596886,0.09090909090909088
0x5b5e,BANGRES06DEL02,25,4.6,12.979096,77.640625,13.059096,77.720625,02/03/22,20:15:00,20:20:00,conditions Cloudy,Jam,2,Meal,electric_scooter,1,No,Urban,(min) 35,35,Cloudy,1,12.42,2.0,1.1,0.35485714285714287,7,69.21748625517382,0.583467525496511,0.5454545454545455
0x1fda,BANGRES11DEL01,31,4.5,12.934365,77.616155,13.004365,77.686155,04/04/22,20:30:00,20:40:00,conditions Sunny,Jam,2,Snack,motorcycle,1,No,Metropolitian,(min) 29,29,Sunny,0,10.87,2.0,1.0,0.37482758620689655,3,55.07203012690231,0.5002683843263553,0.45454545454545453
0x6c70,BANGRES010DEL03,37,4.6,12.933298,77.614293,12.963298,77.644293,05/03/22,18:20:00,18:30:00,conditions Windy,Medium,2,Drinks,scooter,1,No,Metropolitian,(min) 33,33,Windy,1,4.66,1.3,1.2,0.1412121212121212,0,18.415438372149453,0.16693505099302203,0.2545454545454546
0xa024,BANGRES12DEL02,21,4.8,12.939496,77.625999,12.989496,77.675999,03/03/22,22:50:00,23:00:00,conditions Stormy,Low,1,Drinks,motorcycle,1,No,Metropolitian,(min) 19,19,Stormy,0,7.76,1.0,1.6,0.40842105263157896,3,31.452360904122315,0.33333333333333337,0.27272727272727276
0xb8d,BANGRES05DEL02,34,4.5,12.970324,77.645748,13.050324,77.725748,27/03/22,17:20:00,17:30:00,conditions Sunny,Medium,1,Drinks,motorcycle,1,No,Urban,(min) 28,28,Sunny,0,12.42,1.3,1.0,0.44357142857142856,4,40.901241878057256,0.583467525496511,0.13636363636363638
0x86a9,BANGRES15DEL02,34,4.9,12.975377,77.696664,13.025377,77.746664,05/04/22,22:10:00,22:15:00,conditions Sunny,Low,1,Meal,motorcycle,1,No,Urban,(min) 13,13,Sunny,0,7.76,1.0,1.0,0.5969230769230769,4,19.657725565076447,0.33333333333333337,0.0
0x908e,BANGRES04DEL03,36,5.0,12.98041,77.640489,13.07041,77.730489,10/03/22,17:15:00,17:25:00,conditions Cloudy,Medium,1,Drinks,scooter,1,No,Metropolitian,(min) 37,37,Cloudy,1,13.97,1.3,1.1,0.3775675675675676,0,50.60623059099082,0.6666666666666667,0.19545454545454552
0x7ea5,BANGRES19DEL02,21,4.7,12.914264,77.6784,12.934264,77.6984,26/03/22,10:35:00,10:50:00,conditions Cloudy,Low,2,Drinks,motorcycle,0,No,Metropolitian,(min) 16,16,Cloudy,0,3.11,1.0,1.1,0.194375,3,8.666118448212181,0.08373590982286634,0.04545454545454549
0xa541,BANGRES09DEL01,35,4.6,12.934179,77.615797,12.974179,77.655797,17/03/22,16:45:00,16:50:00,conditions Fog,Medium,1,Buffet,scooter,1,No,Urban,(min) 16,16,Fog,0,6.21,1.3,1.4,0.388125,1,28.630869314640076,0.25013419216317767,0.37272727272727263
0x1fb6,BANGRES15DEL03,28,4.6,12.975377,77.696664,13.035377,77.756664,30/03/22,17:55:00,18:00:00,conditions Cloudy,Medium,2,Meal,scooter,1,,Metropolitian,(min) 13,13,Cloudy,0,9.31,1.3,1.1,0.7161538461538461,0,33.72541208318715,0.41653247450348907,0.19545454545454552
0x9149,BANGRES01DEL02,20,4.9,12.933284,77.615428,12.953284,77.635428,01/04/22,11:40:00,11:45:00,conditions Sandstorms,High,1,Snack,motorcycle,0,No,Metropolitian,(min) 21,21,Sandstorms,0,3.11,1.6,1.5,0.14809523809523809,3,18.907894796099306,0.08373590982286634,0.6363636363636365
0x9ad1,BANGRES20DEL01,37,4.9,12.972161,77.596014,13.082161,77.706014,08/03/22,23:45:00,23:55:00,conditions Windy,Low,0,Snack,motorcycle,1,No,Metropolitian,(min) 28,28,Windy,0,17.08,1.0,1.2,0.61,3,51.920714327552425,0.8336017176596886,0.09090909090909088
0x8413,BANGRES15DEL01,28,5.0,12.975377,77.696664,13.045377,77.766664,10/03/22,23:40:00,23:45:00,conditions Sandstorms,Low,1,Meal,motorcycle,1,No,Metropolitian,(min) 11,11,Sandstorms,0,10.87,1.0,1.5,0.9881818181818182,3,41.30402259517673,0.5002683843263553,0.22727272727272727
0x99d6,BANGRES03DEL01,35,4.8,12.979166,77.640709,13.089166,77.750709,23/03/22,18:35:00,18:50:00,conditions Sandstorms,Medium,0,Meal,motorcycle,1,No,Urban,(min) 40,40,Sandstorms,1,17.08,1.3,1.5,0.42699999999999994,4,84.37116078227268,0.8336017176596886,0.4318181818181819
0x2b3f,BANGRES08DEL03,20,4.6,12.906229,77.596791,12.966229,77.656791,01/04/22,17:20:00,17:30:00,conditions Fog,Medium,0,Meal,motorcycle,1,No,Metropolitian,(min) 22,22,Fog,0,9.32,1.3,1.4,0.42363636363636364,3,42.969356201682054,0.4170692431561997,0.37272727272727263
0x8474,BANGRES20DEL01,30,4.2,12.972161,77.596014,13.012161,77.636014,03/03/22,15:00:00,15:05:00,conditions Sandstorms,High,1,Meal,scooter,1,No,Urban,(min) 32,32,Sandstorms,1,6.21,1.6,1.5,0.1940625,1,37.754992502822084,0.25013419216317767,0.6363636363636365
0xb6b8,BANGRES13DEL03,27,4.9,12.935662,77.61413,13.025662,77.70413,12/03/22,20:00:00,20:10:00,conditions Windy,Jam,2,Buffet,scooter,0,No,Metropolitian,(min) 23,23,Windy,0,13.97,2.0,1.2,0.6073913043478261,0,84.93353385900555,0.6666666666666667,0.6363636363636362
0xa4f1,BANGRES02DEL02,39,4.8,12.970221,77.645396,13.020221,77.695396,26/03/22,21:55:00,22:00:00,conditions Sunny,Jam,0,Drinks,motorcycle,1,No,Metropolitian,(min) 24,24,Sunny,0,7.76,2.0,1.0,0.3233333333333333,3,39.315451130152894,0.33333333333333337,0.45454545454545453
0x1004,BANGRES19DEL01,23,4.7,12.914264,77.6784,12.954264,77.7184,11/03/22,12:45:00,13:00:00,conditions Cloudy,High,1,Meal,scooter,1,No,Metropolitian,(min) 30,30,Cloudy,0,6.21,1.6,1.1,0.207,0,27.68699450206953,0.25013419216317767,0.3454545454545455
0x38fe,BANGRES06DEL01,24,5.0,12.979096,77.640625,13.019096,77.680625,09/03/22,14:45:00,14:50:00,conditions Sandstorms,High,0,Meal,motorcycle,1,No,Metropolitian,(min) 34,34,Sandstorms,1,6.21,1.6,1.5,0.1826470588235294,3,37.754992502822084,0.25013419216317767,0.6363636363636365
0x2081,BANGRES18DEL02,31,4.9,12.913041,77.683237,12.933041,77.703237,24/03/22,11:25:00,11:30:00,conditions Stormy,High,0,Drinks,motorcycle,0,No,Metropolitian,(min) 41,41,Stormy,1,3.11,1.6,1.6,0.07585365853658536,3,20.168421115839262,0.08373590982286634,0.7090909090909092
0x21aa,BANGRES14DEL03,31,4.7,12.949934,77.699386,13.009934,77.759386,11/03/22,19:15:00,19:20:00,conditions Sandstorms,Jam,2,Meal,motorcycle,1,No,Metropolitian,(min) 25,25,Sandstorms,0,9.32,2.0,1.5,0.3728,3,70.82860912365174,0.4170692431561997,0.9090909090909091
0xb54c,BANGRES05DEL02,25,4.2,12.970324,77.645748,13.050324,77.725748,02/04/22,20:25:00,20:30:00,conditions Cloudy,Jam,2,Meal,scooter,1,No,Urban,(min) 31,31,Cloudy,1,12.42,2.0,1.1,0.40064516129032257,1,69.21748625517382,0.583467525496511,0.5454545454545455
0x2b67,BANGRES01DEL02,31,5.0,12.933284,77.615428,13.013284,77.695428,02/03/22,21:15:00,21:20:00,conditions Fog,Jam,1,Drinks,scooter,1,No,Metropolitian,(min) 46,46,Fog,1,12.42,2.0,1.4,0.27,0,88.09498250658486,0.583467525496511,0.818181818181818
0x7ce7,BANGRES19DEL03,20,4.8,12.914264,77.6784,12.974264,77.7384,01/04/22,20:30:00,20:45:00,conditions Cloudy,Jam,2,Drinks,motorcycle,0,No,Metropolitian,(min) 24,24,Cloudy,0,9.32,2.0,1.1,0.38833333333333336,3,51.94098002401128,0.4170692431561997,0.5454545454545455
0xa2a9,BANGRES16DEL03,32,4.5,13.029198,77.570997,13.119198,77.660997,25/03/22,23:00:00,23:10:00,conditions Fog,Low,1,Drinks,scooter,1,No,Metropolitian,(min) 32,32,Fog,1,13.97,1.0,1.4,0.4365625,0,49.544561417753236,0.6666666666666667,0.18181818181818177
0x57cb,BANGRES12DEL01,26,4.4,12.939496,77.625999,13.009496,77.695999,23/03/22,19:35:00,19:45:00,conditions Cloudy,Jam,1,Snack,motorcycle,3,No,Metropolitian,(min) 42,42,Cloudy,1,10.87,2.0,1.1,0.25880952380952377,3,60.579233139592546,0.5002683843263553,0.5454545454545455
0xa34c,BANGRES03DEL03,22,4.9,12.979166,77.640709,13.009166,77.670709,13/03/22,21:55:00,22:10:00,conditions Sunny,Jam,1,Snack,motorcycle,1,No,Metropolitian,(min) 18,18,Sunny,0,4.66,2.0,1.0,0.2588888888888889,3,23.60953637455058,0.16693505099302203,0.45454545454545453
0x4879,BANGRES06DEL03,28,4.7,12.979096,77.640625,13.069096,77.730625,04/04/22,23:00:00,23:10:00,conditions Windy,Low,0,Drinks,motorcycle,1,No,Metropolitian,(min) 17,17,Windy,0,13.97,1.0,1.2,0.821764705882353,3,42.466766929502775,0.6666666666666667,0.09090909090909088
0x80dc,BANGRES05DEL03,38,4.8,12.970324,77.645748,13.060324,77.735748,06/03/22,18:40:00,18:55:00,conditions Stormy,Medium,2,Snack,motorcycle,0,No,Metropolitian,(min) 22,22,Stormy,0,13.97,1.3,1.6,0.635,3,73.60906267780483,0.6666666666666667,0.4909090909090909
0x3b6e,BANGRES02DEL01,37,3.5,12.970221,77.645396,13.040221,77.715396,16/03/22,20:30:00,20:40:00,conditions Windy,Jam,2,Buffet,scooter,0,No,Metropolitian,(min) 40,40,Windy,1,10.87,2.0,1.2,0.27175,0,66.08643615228277,0.5002683843263553,0.6363636363636362
0x344d,BANGRES02DEL01,20,4.6,12.970221,77.645396,13.040221,77.715396,04/03/22,17:15:00,17:30:00,conditions Cloudy,Medium,1,Drinks,scooter,1,No,Metropolitian,(min) 28,28,Cloudy,0,10.87,1.3,1.1,0.3882142857142857,0,39.37650154073516,0.5002683843263553,0.19545454545454552
0x6d3c,BANGRES18DEL02,21,4.5,12.913041,77.683237,12.993041,77.763237,04/03/22,18:35:00,18:45:00,conditions Stormy,Medium,2,Snack,motorcycle,1,No,Metropolitian,(min) 18,18,Stormy,0,12.42,1.3,1.6,0.69,3,65.44198700489162,0.583467525496511,0.4909090909090909
0x9d30,BANGRES19DEL01,34,4.2,12.914264,77.6784,12.984264,77.7484,02/04/22,21:25:00,21:40:00,conditions Cloudy,Jam,1,Drinks,motorcycle,1,Yes,Urban,(min) 40,40,Cloudy,1,10.87,2.0,1.1,0.27175,4,60.579233139592546,0.5002683843263553,0.5454545454545455
0x14ac,BANGRES13DEL01,22,4.7,12.935662,77.61413,13.005662,77.68413,06/04/22,21:50:00,22:05:00,conditions Fog,Jam,1,Meal,motorcycle,1,No,Metropolitian,(min) 43,43,Fog,1,10.87,2.0,1.4,0.2527906976744186,3,77.10084217766324,0.5002683843263553,0.818181818181818
0x846e,BANGRES19DEL01,22,4.6,12.914264,77.6784,12.984264,77.7484,06/03/22,19:00:00,19:05:00,conditions Sunny,Medium,0,Snack,motorcycle,1,No,Urban,(min) 19,19,Sunny,0,10.87,1.3,1.0,0.5721052631578947,4,35.796819582486506,0.5002683843263553,0.13636363636363638
0x2990,BANGRES03DEL01,29,4.8,12.979166,77.640709,13.089166,77.750709,12/03/22,21:15:00,21:20:00,conditions Fog,Jam,0,Snack,motorcycle,1,No,Metropolitian,(min) 41,41,Fog,1,17.08,2.0,1.4,0.4165853658536585,3,121.14833343095565,0.8336017176596886,0.818181818181818
0x3263,BANGRES13DEL01,37,4.8,12.935662,77.61413,12.945662,77.62413,05/03/22,8:50:00,9:00:00,conditions Cloudy,Low,1,Buffet,scooter,1,No,Metropolitian,(min) 16,16,Cloudy,0,1.55,1.0,1.1,0.096875,0,4.3191265577906375,0.0,0.04545454545454549
